2019-12-21 13:36:15,616 INFO  [main] com.example.microservies.discoveryserver.DiscoveryServerApplicationKt : The following profiles are active: staging
2019-12-21 13:36:17,960 INFO  [Thread-10] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl : Renew threshold is: 1
2019-12-21 13:36:17,960 INFO  [Thread-10] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl : Changing status to UP
2019-12-21 13:36:17,967 INFO  [Thread-10] org.springframework.cloud.netflix.eureka.server.EurekaServerInitializerConfiguration : Started Eureka Server
2019-12-21 13:36:17,986 INFO  [main] com.sun.jersey.server.impl.application.WebApplicationImpl : Initiating Jersey application, version 'Jersey: 1.19.1 03/11/2016 02:08 PM'
2019-12-21 13:36:18,005 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using JSON encoding codec LegacyJacksonJson
2019-12-21 13:36:18,006 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using JSON decoding codec LegacyJacksonJson
2019-12-21 13:36:18,006 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using XML encoding codec XStreamXml
2019-12-21 13:36:18,006 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using XML decoding codec XStreamXml
2019-12-21 13:36:18,174 INFO  [main] io.undertow : starting server: Undertow - 2.0.28.Final
2019-12-21 13:36:18,179 INFO  [main] org.xnio : XNIO version 3.3.8.Final
2019-12-21 13:36:18,188 INFO  [main] org.xnio.nio : XNIO NIO Implementation Version 3.3.8.Final
2019-12-21 13:36:18,217 INFO  [main] org.springframework.boot.web.embedded.undertow.UndertowServletWebServer : Undertow started on port(s) 8761 (http) with context path ''
2019-12-21 13:36:18,218 INFO  [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration : Updating port to 8761
2019-12-21 13:36:18,238 INFO  [main] com.example.microservies.discoveryserver.DiscoveryServerApplicationKt : Started DiscoveryServerApplicationKt in 3.229 seconds (JVM running for 3.983)
2019-12-21 13:36:18,586 INFO  [RMI TCP Connection(2)-127.0.0.1] io.undertow.servlet : Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-12-21 13:36:18,586 INFO  [RMI TCP Connection(2)-127.0.0.1] org.springframework.web.servlet.DispatcherServlet : Initializing Servlet 'dispatcherServlet'
2019-12-21 13:36:18,591 INFO  [RMI TCP Connection(2)-127.0.0.1] org.springframework.web.servlet.DispatcherServlet : Completed initialization in 5 ms
2019-12-21 13:37:17,961 INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry : Running the evict task with compensationTime 0ms
2019-12-21 13:38:17,962 INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry : Running the evict task with compensationTime 0ms
2019-12-21 13:39:17,962 INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry : Running the evict task with compensationTime 0ms
2019-12-21 13:40:17,962 INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry : Running the evict task with compensationTime 0ms
2019-12-21 13:40:18,140 INFO  [SpringContextShutdownHook] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry : Unregistering application DISCOVERY with eureka with status DOWN
2019-12-21 13:40:18,142 INFO  [SpringContextShutdownHook] com.netflix.eureka.DefaultEurekaServerContext : Shutting down ...
2019-12-21 13:40:18,144 INFO  [SpringContextShutdownHook] com.netflix.eureka.DefaultEurekaServerContext : Shut down
2019-12-21 13:40:18,147 INFO  [SpringContextShutdownHook] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor : Shutting down ExecutorService 'applicationTaskExecutor'
2019-12-21 13:40:18,150 INFO  [SpringContextShutdownHook] com.netflix.discovery.DiscoveryClient : Shutting down DiscoveryClient ...
2019-12-21 13:40:18,150 INFO  [SpringContextShutdownHook] com.netflix.discovery.DiscoveryClient : Completed shut down of DiscoveryClient
2019-12-21 13:40:18,151 INFO  [SpringContextShutdownHook] io.undertow.servlet : Destroying Spring FrameworkServlet 'dispatcherServlet'
2019-12-21 13:40:18,152 INFO  [SpringContextShutdownHook] io.undertow : stopping server: Undertow - 2.0.28.Final
2019-12-21 13:57:43,828 INFO  [main] com.example.microservies.discoveryserver.DiscoveryServerApplicationKt : The following profiles are active: staging
2019-12-21 13:57:44,336 WARN  [main] org.springframework.boot.actuate.endpoint.EndpointId : Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
2019-12-21 13:57:44,424 INFO  [main] org.springframework.cloud.context.scope.GenericScope : BeanFactory id=8671791f-1851-3689-903f-83e6d6c6d107
2019-12-21 13:57:44,617 INFO  [main] org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-21 13:57:44,725 WARN  [main] io.undertow.websockets.jsr : UT026010: Buffer pool was not set on WebSocketDeploymentInfo, the default pool will be used
2019-12-21 13:57:44,740 INFO  [main] io.undertow.servlet : Initializing Spring embedded WebApplicationContext
2019-12-21 13:57:44,740 INFO  [main] org.springframework.web.context.ContextLoader : Root WebApplicationContext: initialization completed in 899 ms
2019-12-21 13:57:44,799 WARN  [main] com.netflix.config.sources.URLConfigurationSource : No URLs will be polled as dynamic configuration sources.
2019-12-21 13:57:44,800 INFO  [main] com.netflix.config.sources.URLConfigurationSource : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-12-21 13:57:44,804 INFO  [main] com.netflix.config.DynamicPropertyFactory : DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@756808cc
2019-12-21 13:57:45,079 WARN  [main] com.netflix.config.sources.URLConfigurationSource : No URLs will be polled as dynamic configuration sources.
2019-12-21 13:57:45,079 INFO  [main] com.netflix.config.sources.URLConfigurationSource : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-12-21 13:57:45,157 INFO  [main] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor : Initializing ExecutorService 'applicationTaskExecutor'
2019-12-21 13:57:45,428 WARN  [main] org.springframework.cloud.loadbalancer.config.BlockingLoadBalancerClientAutoConfiguration$BlockingLoadBalancerClientRibbonWarnLogger : You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2019-12-21 13:57:45,448 WARN  [main] org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger : Spring Cloud LoadBalancer is currently working with default default cache. You can switch to using Caffeine cache, by adding it to the classpath.
2019-12-21 13:57:45,542 INFO  [main] org.springframework.cloud.netflix.eureka.InstanceInfoFactory : Setting initial instance status as: STARTING
2019-12-21 13:57:45,563 INFO  [main] com.netflix.discovery.DiscoveryClient : Initializing Eureka in region us-east-1
2019-12-21 13:57:45,563 INFO  [main] com.netflix.discovery.DiscoveryClient : Client configured to neither register nor query for data.
2019-12-21 13:57:45,567 INFO  [main] com.netflix.discovery.DiscoveryClient : Discovery Client initialized at timestamp 1576943865566 with initial instances count: 0
2019-12-21 13:57:45,586 INFO  [main] com.netflix.eureka.DefaultEurekaServerContext : Initializing ...
2019-12-21 13:57:45,587 INFO  [main] com.netflix.eureka.cluster.PeerEurekaNodes : Adding new peer nodes [http://localhost:8761/eureka/]
2019-12-21 13:57:45,700 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using JSON encoding codec LegacyJacksonJson
2019-12-21 13:57:45,700 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using JSON decoding codec LegacyJacksonJson
2019-12-21 13:57:45,700 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using XML encoding codec XStreamXml
2019-12-21 13:57:45,700 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using XML decoding codec XStreamXml
2019-12-21 13:57:45,839 INFO  [main] com.netflix.eureka.cluster.PeerEurekaNodes : Replica node URL:  http://localhost:8761/eureka/
2019-12-21 13:57:45,845 INFO  [main] com.netflix.eureka.registry.AbstractInstanceRegistry : Finished initializing remote region registries. All known remote regions: []
2019-12-21 13:57:45,845 INFO  [main] com.netflix.eureka.DefaultEurekaServerContext : Initialized
2019-12-21 13:57:45,854 INFO  [main] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver : Exposing 2 endpoint(s) beneath base path '/actuator'
2019-12-21 13:57:45,898 INFO  [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry : Registering application DISCOVERY with eureka with status UP
2019-12-21 13:57:45,900 INFO  [Thread-10] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap : Setting the eureka configuration..
2019-12-21 13:57:45,901 INFO  [Thread-10] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap : Eureka data center value eureka.datacenter is not set, defaulting to default
2019-12-21 13:57:45,901 INFO  [Thread-10] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap : Eureka environment value eureka.environment is not set, defaulting to test
2019-12-21 13:57:45,907 INFO  [Thread-10] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap : isAws returned false
2019-12-21 13:57:45,908 INFO  [Thread-10] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap : Initialized server context
2019-12-21 13:57:45,908 INFO  [Thread-10] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl : Got 1 instances from neighboring DS node
2019-12-21 13:57:45,908 INFO  [Thread-10] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl : Renew threshold is: 1
2019-12-21 13:57:45,908 INFO  [Thread-10] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl : Changing status to UP
2019-12-21 13:57:45,914 INFO  [Thread-10] org.springframework.cloud.netflix.eureka.server.EurekaServerInitializerConfiguration : Started Eureka Server
2019-12-21 13:57:45,935 INFO  [main] com.sun.jersey.server.impl.application.WebApplicationImpl : Initiating Jersey application, version 'Jersey: 1.19.1 03/11/2016 02:08 PM'
2019-12-21 13:57:45,953 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using JSON encoding codec LegacyJacksonJson
2019-12-21 13:57:45,953 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using JSON decoding codec LegacyJacksonJson
2019-12-21 13:57:45,954 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using XML encoding codec XStreamXml
2019-12-21 13:57:45,954 INFO  [main] com.netflix.discovery.provider.DiscoveryJerseyProvider : Using XML decoding codec XStreamXml
2019-12-21 13:57:46,104 INFO  [main] io.undertow : starting server: Undertow - 2.0.28.Final
2019-12-21 13:57:46,107 INFO  [main] org.xnio : XNIO version 3.3.8.Final
2019-12-21 13:57:46,111 INFO  [main] org.xnio.nio : XNIO NIO Implementation Version 3.3.8.Final
2019-12-21 13:57:46,136 INFO  [main] org.springframework.boot.web.embedded.undertow.UndertowServletWebServer : Undertow started on port(s) 8761 (http) with context path ''
2019-12-21 13:57:46,136 INFO  [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration : Updating port to 8761
2019-12-21 13:57:46,147 INFO  [main] com.example.microservies.discoveryserver.DiscoveryServerApplicationKt : Started DiscoveryServerApplicationKt in 2.813 seconds (JVM running for 3.315)
2019-12-21 13:57:46,645 INFO  [RMI TCP Connection(1)-127.0.0.1] io.undertow.servlet : Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-12-21 13:57:46,645 INFO  [RMI TCP Connection(1)-127.0.0.1] org.springframework.web.servlet.DispatcherServlet : Initializing Servlet 'dispatcherServlet'
2019-12-21 13:57:46,650 INFO  [RMI TCP Connection(1)-127.0.0.1] org.springframework.web.servlet.DispatcherServlet : Completed initialization in 5 ms
2019-12-21 13:58:17,167 INFO  [XNIO-1 task-2] com.netflix.eureka.registry.AbstractInstanceRegistry : Registered instance CONFIGSERVER/192.168.15.106:configserver:9090 with status UP (replication=false)
2019-12-21 13:58:17,716 INFO  [XNIO-1 task-3] com.netflix.eureka.registry.AbstractInstanceRegistry : Registered instance CONFIGSERVER/192.168.15.106:configserver:9090 with status UP (replication=true)
2019-12-21 13:58:45,909 INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry : Running the evict task with compensationTime 0ms
2019-12-21 13:59:40,080 INFO  [XNIO-1 task-75] com.netflix.eureka.registry.AbstractInstanceRegistry : Registered instance CALCULATOR/192.168.15.106:calculator:8080 with status UP (replication=false)
2019-12-21 13:59:40,150 INFO  [XNIO-1 task-76] com.netflix.eureka.registry.AbstractInstanceRegistry : Registered instance CALCULATOR/192.168.15.106:calculator:8080 with status UP (replication=true)
2019-12-21 13:59:45,909 INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry : Running the evict task with compensationTime 0ms
2019-12-21 14:00:34,267 INFO  [XNIO-1 task-48] com.netflix.eureka.registry.AbstractInstanceRegistry : Registered instance CALCULATOR/192.168.15.106:calculator:8080 with status DOWN (replication=false)
2019-12-21 14:00:34,421 INFO  [XNIO-1 task-50] com.netflix.eureka.registry.AbstractInstanceRegistry : Registered instance CALCULATOR/192.168.15.106:calculator:8080 with status DOWN (replication=true)
2019-12-21 14:00:39,864 INFO  [XNIO-1 task-61] com.netflix.eureka.registry.AbstractInstanceRegistry : Registered instance CONFIGSERVER/192.168.15.106:configserver:9090 with status DOWN (replication=false)
2019-12-21 14:00:40,373 INFO  [XNIO-1 task-63] com.netflix.eureka.registry.AbstractInstanceRegistry : Registered instance CONFIGSERVER/192.168.15.106:configserver:9090 with status DOWN (replication=true)
2019-12-21 14:00:42,681 INFO  [SpringContextShutdownHook] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry : Unregistering application DISCOVERY with eureka with status DOWN
2019-12-21 14:00:42,683 INFO  [SpringContextShutdownHook] com.netflix.eureka.DefaultEurekaServerContext : Shutting down ...
2019-12-21 14:00:42,685 INFO  [SpringContextShutdownHook] com.netflix.eureka.DefaultEurekaServerContext : Shut down
2019-12-21 14:00:42,687 INFO  [SpringContextShutdownHook] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor : Shutting down ExecutorService 'applicationTaskExecutor'
2019-12-21 14:00:42,690 INFO  [SpringContextShutdownHook] com.netflix.discovery.DiscoveryClient : Shutting down DiscoveryClient ...
2019-12-21 14:00:42,690 INFO  [SpringContextShutdownHook] com.netflix.discovery.DiscoveryClient : Completed shut down of DiscoveryClient
2019-12-21 14:00:42,692 INFO  [SpringContextShutdownHook] io.undertow.servlet : Destroying Spring FrameworkServlet 'dispatcherServlet'
2019-12-21 14:00:42,692 INFO  [SpringContextShutdownHook] io.undertow : stopping server: Undertow - 2.0.28.Final
